PDT Number,using backup body themistor,Date & Time of PDT,Depth (m),Minimum Temperature ,Maximum Temperature,Mean Temperature,Delta Temperature,repeats
176,no,03-Jan-2005 18:00,920,9.0,9.0,9.0,0.0,1
176,no,03-Jan-2005 18:00,928,9.0,9.0,9.0,0.0,1
177,no,04-Jan-2005 06:00,156,13.8,14.0,13.9,0.1,1
177,no,04-Jan-2005 06:00,204,13.6,14.0,13.8,0.2,1
177,no,04-Jan-2005 06:00,408,12.2,12.4,12.3,0.1,1
177,no,04-Jan-2005 06:00,484,11.8,12.0,11.9,0.1,1
177,no,04-Jan-2005 06:00,540,11.4,11.6,11.5,0.1,1
177,no,04-Jan-2005 06:00,708,10.2,10.4,10.3,0.1,1
177,no,04-Jan-2005 06:00,820,9.4,9.4,9.4,0.0,1
177,no,04-Jan-2005 06:00,908,9.0,9.0,9.0,0.0,1
178,no,04-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
178,no,04-Jan-2005 18:00,88,13.8,14.0,13.9,0.1,1
178,no,04-Jan-2005 18:00,148,13.8,14.0,13.9,0.1,1
178,no,04-Jan-2005 18:00,156,13.8,14.0,13.9,0.1,1
178,no,04-Jan-2005 18:00,216,13.4,13.4,13.4,0.0,1
178,no,04-Jan-2005 18:00,280,12.8,13.0,12.9,0.1,1
178,no,04-Jan-2005 18:00,340,12.6,12.6,12.6,0.0,1
178,no,04-Jan-2005 18:00,428,12.0,12.2,12.1,0.1,1
179,no,05-Jan-2005 06:00,96,13.8,14.0,13.9,0.1,1
179,no,05-Jan-2005 06:00,164,13.8,14.0,13.9,0.1,1
179,no,05-Jan-2005 06:00,188,13.6,14.0,13.8,0.2,1
179,no,05-Jan-2005 06:00,276,12.6,13.0,12.8,0.2,1
179,no,05-Jan-2005 06:00,360,12.2,12.6,12.4,0.2,1
179,no,05-Jan-2005 06:00,416,12.0,12.2,12.1,0.1,1
179,no,05-Jan-2005 06:00,472,11.8,12.0,11.9,0.1,1
179,no,05-Jan-2005 06:00,508,11.8,11.8,11.8,0.0,1
180,no,05-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
180,no,05-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
180,no,05-Jan-2005 18:00,160,13.8,14.0,13.9,0.1,1
180,no,05-Jan-2005 18:00,248,13.0,13.0,13.0,0.0,1
180,no,05-Jan-2005 18:00,336,12.6,12.6,12.6,0.0,1
180,no,05-Jan-2005 18:00,492,11.6,11.8,11.7,0.1,1
180,no,05-Jan-2005 18:00,544,11.4,11.4,11.4,0.0,1
180,no,05-Jan-2005 18:00,664,10.6,10.6,10.6,0.0,1
181,no,06-Jan-2005 06:00,0,13.8,14.0,13.9,0.1,1
181,no,06-Jan-2005 06:00,4,13.8,13.8,13.8,0.0,1
181,no,06-Jan-2005 06:00,172,13.8,14.0,13.9,0.1,1
181,no,06-Jan-2005 06:00,192,13.4,13.6,13.5,0.1,1
181,no,06-Jan-2005 06:00,320,12.4,12.8,12.6,0.2,1
181,no,06-Jan-2005 06:00,392,12.0,12.2,12.1,0.1,1
181,no,06-Jan-2005 06:00,404,12.0,12.2,12.1,0.1,1
181,no,06-Jan-2005 06:00,500,11.6,11.6,11.6,0.0,1
182,no,06-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
182,no,06-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
182,no,06-Jan-2005 18:00,60,13.8,13.8,13.8,0.0,1
182,no,06-Jan-2005 18:00,104,13.8,13.8,13.8,0.0,1
182,no,06-Jan-2005 18:00,116,13.8,13.8,13.8,0.0,1
182,no,06-Jan-2005 18:00,152,13.8,14.0,13.9,0.1,1
182,no,06-Jan-2005 18:00,188,13.8,13.8,13.8,0.0,1
182,no,06-Jan-2005 18:00,208,13.6,13.6,13.6,0.0,1
183,no,07-Jan-2005 06:00,0,13.8,13.8,13.8,0.0,1
183,no,07-Jan-2005 06:00,132,13.8,13.8,13.8,0.0,1
183,no,07-Jan-2005 06:00,264,12.8,12.8,12.8,0.0,1
183,no,07-Jan-2005 06:00,360,12.2,12.4,12.3,0.1,1
183,no,07-Jan-2005 06:00,380,12.0,12.2,12.1,0.1,1
183,no,07-Jan-2005 06:00,484,11.8,11.8,11.8,0.0,1
183,no,07-Jan-2005 06:00,640,10.6,11.0,10.8,0.2,1
183,no,07-Jan-2005 06:00,748,9.8,9.8,9.8,0.0,1
184,no,07-Jan-2005 18:00,0,13.8,14.2,14.0,0.2,1
184,no,07-Jan-2005 18:00,4,13.8,14.2,14.0,0.2,1
184,no,07-Jan-2005 18:00,60,13.8,13.8,13.8,0.0,1
184,no,07-Jan-2005 18:00,60,13.8,13.8,13.8,0.0,1
184,no,07-Jan-2005 18:00,104,13.8,13.8,13.8,0.0,1
184,no,07-Jan-2005 18:00,140,13.8,13.8,13.8,0.0,1
184,no,07-Jan-2005 18:00,168,13.8,13.8,13.8,0.0,1
184,no,07-Jan-2005 18:00,184,13.6,13.6,13.6,0.0,1
185,no,08-Jan-2005 06:00,0,14.0,14.0,14.0,0.0,1
185,no,08-Jan-2005 06:00,16,14.0,14.0,14.0,0.0,1
185,no,08-Jan-2005 06:00,152,13.2,14.0,13.6,0.4,1
185,no,08-Jan-2005 06:00,208,13.0,13.0,13.0,0.0,1
185,no,08-Jan-2005 06:00,268,12.6,12.8,12.7,0.1,1
185,no,08-Jan-2005 06:00,356,12.2,12.4,12.3,0.1,1
185,no,08-Jan-2005 06:00,412,12.0,12.0,12.0,0.0,1
185,no,08-Jan-2005 06:00,460,11.8,11.8,11.8,0.0,1
186,no,08-Jan-2005 18:00,0,13.8,13.8,13.8,0.0,1
186,no,08-Jan-2005 18:00,4,13.8,13.8,13.8,0.0,1
186,no,08-Jan-2005 18:00,68,13.8,13.8,13.8,0.0,1
186,no,08-Jan-2005 18:00,100,13.8,13.8,13.8,0.0,1
186,no,08-Jan-2005 18:00,148,13.6,13.8,13.7,0.1,1
186,no,08-Jan-2005 18:00,184,13.4,13.4,13.4,0.0,1
186,no,08-Jan-2005 18:00,248,12.8,13.0,12.9,0.1,1
186,no,08-Jan-2005 18:00,264,12.8,12.8,12.8,0.0,1
187,no,09-Jan-2005 06:00,0,13.8,14.0,13.9,0.1,1
187,no,09-Jan-2005 06:00,4,13.8,14.0,13.9,0.1,1
187,no,09-Jan-2005 06:00,164,13.6,13.8,13.7,0.1,1
187,no,09-Jan-2005 06:00,172,13.6,13.8,13.7,0.1,1
187,no,09-Jan-2005 06:00,292,12.6,12.8,12.7,0.1,1
187,no,09-Jan-2005 06:00,340,12.4,12.6,12.5,0.1,1
187,no,09-Jan-2005 06:00,408,12.0,12.2,12.1,0.1,1
187,no,09-Jan-2005 06:00,464,12.0,12.0,12.0,0.0,1
188,no,09-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
188,no,09-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
188,no,09-Jan-2005 18:00,44,13.8,13.8,13.8,0.0,1
188,no,09-Jan-2005 18:00,72,13.8,13.8,13.8,0.0,1
188,no,09-Jan-2005 18:00,104,13.8,13.8,13.8,0.0,1
188,no,09-Jan-2005 18:00,148,13.8,13.8,13.8,0.0,1
188,no,09-Jan-2005 18:00,196,13.6,13.8,13.7,0.1,1
188,no,09-Jan-2005 18:00,200,13.8,13.8,13.8,0.0,1
189,no,10-Jan-2005 06:00,0,13.8,14.0,13.9,0.1,1
189,no,10-Jan-2005 06:00,64,14.0,14.0,14.0,0.0,1
189,no,10-Jan-2005 06:00,152,14.0,14.0,14.0,0.0,1
189,no,10-Jan-2005 06:00,184,13.2,13.2,13.2,0.0,1
189,no,10-Jan-2005 06:00,288,12.8,12.8,12.8,0.0,1
189,no,10-Jan-2005 06:00,396,12.0,12.2,12.1,0.1,1
189,no,10-Jan-2005 06:00,432,11.8,12.0,11.9,0.1,1
189,no,10-Jan-2005 06:00,504,11.4,11.6,11.5,0.1,1
190,no,10-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
190,no,10-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
190,no,10-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
190,no,10-Jan-2005 18:00,84,13.8,13.8,13.8,0.0,1
190,no,10-Jan-2005 18:00,132,13.8,13.8,13.8,0.0,1
190,no,10-Jan-2005 18:00,164,13.8,13.8,13.8,0.0,1
190,no,10-Jan-2005 18:00,220,13.0,13.2,13.1,0.1,1
190,no,10-Jan-2005 18:00,232,13.0,13.0,13.0,0.0,1
191,no,11-Jan-2005 06:00,0,13.8,14.0,13.9,0.1,1
191,no,11-Jan-2005 06:00,4,13.8,14.0,13.9,0.1,1
191,no,11-Jan-2005 06:00,160,13.8,14.0,13.9,0.1,1
191,no,11-Jan-2005 06:00,204,13.0,13.2,13.1,0.1,1
191,no,11-Jan-2005 06:00,296,12.6,12.6,12.6,0.0,1
191,no,11-Jan-2005 06:00,352,12.2,12.4,12.3,0.1,1
191,no,11-Jan-2005 06:00,380,12.0,12.2,12.1,0.1,1
191,no,11-Jan-2005 06:00,468,11.6,11.8,11.7,0.1,1
192,no,11-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
192,no,11-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
192,no,11-Jan-2005 18:00,128,13.6,14.0,13.8,0.2,1
192,no,11-Jan-2005 18:00,140,13.6,14.0,13.8,0.2,1
192,no,11-Jan-2005 18:00,228,12.8,13.0,12.9,0.1,1
192,no,11-Jan-2005 18:00,260,12.8,12.8,12.8,0.0,1
192,no,11-Jan-2005 18:00,352,12.2,12.4,12.3,0.1,1
192,no,11-Jan-2005 18:00,380,12.0,12.2,12.1,0.1,1
193,no,12-Jan-2005 06:00,132,13.8,14.0,13.9,0.1,1
193,no,12-Jan-2005 06:00,152,13.8,14.0,13.9,0.1,1
193,no,12-Jan-2005 06:00,240,13.0,13.0,13.0,0.0,1
193,no,12-Jan-2005 06:00,280,12.6,12.8,12.7,0.1,1
193,no,12-Jan-2005 06:00,348,12.2,12.4,12.3,0.1,1
193,no,12-Jan-2005 06:00,392,12.0,12.2,12.1,0.1,1
193,no,12-Jan-2005 06:00,400,12.0,12.2,12.1,0.1,1
193,no,12-Jan-2005 06:00,472,11.8,11.8,11.8,0.0,1
194,no,12-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
194,no,12-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
194,no,12-Jan-2005 18:00,72,14.0,14.0,14.0,0.0,1
194,no,12-Jan-2005 18:00,144,13.8,13.8,13.8,0.0,1
194,no,12-Jan-2005 18:00,152,13.8,13.8,13.8,0.0,1
194,no,12-Jan-2005 18:00,208,13.0,13.0,13.0,0.0,1
194,no,12-Jan-2005 18:00,236,12.8,12.8,12.8,0.0,1
194,no,12-Jan-2005 18:00,300,12.4,12.4,12.4,0.0,1
195,no,13-Jan-2005 06:00,0,13.8,14.0,13.9,0.1,1
195,no,13-Jan-2005 06:00,4,13.8,14.0,13.9,0.1,1
195,no,13-Jan-2005 06:00,160,13.8,13.8,13.8,0.0,1
195,no,13-Jan-2005 06:00,176,13.4,13.8,13.6,0.2,1
195,no,13-Jan-2005 06:00,256,12.6,12.8,12.7,0.1,1
195,no,13-Jan-2005 06:00,352,12.2,12.4,12.3,0.1,1
195,no,13-Jan-2005 06:00,408,11.8,12.2,12.0,0.2,1
195,no,13-Jan-2005 06:00,472,11.6,11.6,11.6,0.0,1
196,no,13-Jan-2005 18:00,0,14.0,14.0,14.0,0.0,1
196,no,13-Jan-2005 18:00,4,14.0,14.0,14.0,0.0,1
196,no,13-Jan-2005 18:00,80,14.0,14.0,14.0,0.0,1
196,no,13-Jan-2005 18:00,112,13.8,14.0,13.9,0.1,1
196,no,13-Jan-2005 18:00,124,13.8,14.0,13.9,0.1,1
196,no,13-Jan-2005 18:00,156,13.6,14.0,13.8,0.2,1
196,no,13-Jan-2005 18:00,200,13.0,13.2,13.1,0.1,1
196,no,13-Jan-2005 18:00,236,12.8,12.8,12.8,0.0,1
197,no,14-Jan-2005 06:00,100,14.0,14.0,14.0,0.0,1
197,no,14-Jan-2005 06:00,148,13.8,14.0,13.9,0.1,1
197,no,14-Jan-2005 06:00,208,13.2,13.4,13.3,0.1,1
197,no,14-Jan-2005 06:00,288,12.6,12.8,12.7,0.1,1
197,no,14-Jan-2005 06:00,336,12.4,12.4,12.4,0.0,1
197,no,14-Jan-2005 06:00,376,12.0,12.4,12.2,0.2,1
197,no,14-Jan-2005 06:00,396,12.0,12.2,12.1,0.1,1
197,no,14-Jan-2005 06:00,476,11.6,11.8,11.7,0.1,1
198,no,14-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
198,no,14-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
198,no,14-Jan-2005 18:00,72,14.0,14.0,14.0,0.0,1
198,no,14-Jan-2005 18:00,100,13.8,14.0,13.9,0.1,1
198,no,14-Jan-2005 18:00,136,13.8,14.0,13.9,0.1,1
198,no,14-Jan-2005 18:00,148,13.8,14.0,13.9,0.1,1
198,no,14-Jan-2005 18:00,216,13.0,13.0,13.0,0.0,1
198,no,14-Jan-2005 18:00,228,12.8,12.8,12.8,0.0,1
199,no,15-Jan-2005 06:00,0,13.8,14.0,13.9,0.1,1
199,no,15-Jan-2005 06:00,4,13.8,14.0,13.9,0.1,1
199,no,15-Jan-2005 06:00,164,13.8,14.0,13.9,0.1,1
199,no,15-Jan-2005 06:00,196,13.0,13.2,13.1,0.1,1
199,no,15-Jan-2005 06:00,252,12.2,12.4,12.3,0.1,1
199,no,15-Jan-2005 06:00,384,11.6,12.2,11.9,0.3,1
199,no,15-Jan-2005 06:00,428,11.4,12.0,11.7,0.3,1
199,no,15-Jan-2005 06:00,496,11.4,11.4,11.4,0.0,1
200,no,15-Jan-2005 18:00,0,13.8,14.0,13.9,0.1,1
200,no,15-Jan-2005 18:00,4,13.8,14.0,13.9,0.1,1
200,no,15-Jan-2005 18:00,48,14.0,14.0,14.0,0.0,1
200,no,15-Jan-2005 18:00,80,13.8,14.0,13.9,0.1,1
200,no,15-Jan-2005 18:00,100,13.8,14.0,13.9,0.1,1
200,no,15-Jan-2005 18:00,136,13.4,14.0,13.7,0.3,1
200,no,15-Jan-2005 18:00,144,13.6,14.0,13.8,0.2,1
200,no,15-Jan-2005 18:00,176,13.4,13.6,13.5,0.1,1
201,no,16-Jan-2005 06:00,52,14.0,14.0,14.0,0.0,1
201,no,16-Jan-2005 06:00,132,13.6,14.0,13.8,0.2,1
201,no,16-Jan-2005 06:00,156,13.4,14.0,13.7,0.3,1
201,no,16-Jan-2005 06:00,268,12.4,12.6,12.5,0.1,1
201,no,16-Jan-2005 06:00,352,12.0,12.2,12.1,0.1,1
201,no,16-Jan-2005 06:00,404,11.8,12.0,11.9,0.1,1
201,no,16-Jan-2005 06:00,460,11.6,11.6,11.6,0.0,1
201,no,16-Jan-2005 06:00,520,11.4,11.4,11.4,0.0,1
202,no,16-Jan-2005 18:00,0,13.6,13.8,13.7,0.1,1
202,no,16-Jan-2005 18:00,4,13.6,13.8,13.7,0.1,1
202,no,16-Jan-2005 18:00,164,13.6,13.8,13.7,0.1,1
202,no,16-Jan-2005 18:00,176,13.6,13.8,13.7,0.1,1
202,no,16-Jan-2005 18:00,244,12.8,12.8,12.8,0.0,1
202,no,16-Jan-2005 18:00,320,12.4,12.4,12.4,0.0,1
202,no,16-Jan-2005 18:00,384,12.0,12.2,12.1,0.1,1
202,no,16-Jan-2005 18:00,484,11.6,11.6,11.6,0.0,1
203,no,17-Jan-2005 06:00,0,13.6,13.8,13.7,0.1,1
203,no,17-Jan-2005 06:00,4,13.6,13.6,13.6,0.0,1
203,no,17-Jan-2005 06:00,164,13.4,13.8,13.6,0.2,1
203,no,17-Jan-2005 06:00,216,12.8,13.4,13.1,0.3,1
203,no,17-Jan-2005 06:00,248,12.6,12.6,12.6,0.0,1
203,no,17-Jan-2005 06:00,380,12.2,12.4,12.3,0.1,1
203,no,17-Jan-2005 06:00,460,11.8,11.8,11.8,0.0,1
203,no,17-Jan-2005 06:00,484,11.6,11.8,11.7,0.1,1
204,no,17-Jan-2005 18:00,0,13.6,13.8,13.7,0.1,1
204,no,17-Jan-2005 18:00,4,13.6,13.8,13.7,0.1,1
204,no,17-Jan-2005 18:00,72,13.8,13.8,13.8,0.0,1
204,no,17-Jan-2005 18:00,148,13.6,13.6,13.6,0.0,1
204,no,17-Jan-2005 18:00,192,13.6,13.6,13.6,0.0,1
204,no,17-Jan-2005 18:00,240,13.2,13.4,13.3,0.1,1
204,no,17-Jan-2005 18:00,300,12.8,12.8,12.8,0.0,1
204,no,17-Jan-2005 18:00,324,12.6,12.6,12.6,0.0,1
205,no,18-Jan-2005 06:00,0,13.6,13.8,13.7,0.1,1
205,no,18-Jan-2005 06:00,4,13.6,13.8,13.7,0.1,1
205,no,18-Jan-2005 06:00,164,13.6,13.8,13.7,0.1,1
205,no,18-Jan-2005 06:00,176,13.8,13.8,13.8,0.0,1
205,no,18-Jan-2005 06:00,244,12.8,13.0,12.9,0.1,1
205,no,18-Jan-2005 06:00,356,12.4,12.6,12.5,0.1,1
205,no,18-Jan-2005 06:00,400,12.0,12.2,12.1,0.1,1
205,no,18-Jan-2005 06:00,460,11.8,12.0,11.9,0.1,1
206,no,18-Jan-2005 18:00,0,13.4,13.8,13.6,0.2,1
206,no,18-Jan-2005 18:00,0,13.4,13.8,13.6,0.2,1
206,no,18-Jan-2005 18:00,0,13.4,13.8,13.6,0.2,1
206,no,18-Jan-2005 18:00,4,13.6,13.8,13.7,0.1,1
206,no,18-Jan-2005 18:00,4,13.6,13.8,13.7,0.1,1
206,no,18-Jan-2005 18:00,4,13.6,13.8,13.7,0.1,1
206,no,18-Jan-2005 18:00,4,13.6,13.8,13.7,0.1,1
206,no,18-Jan-2005 18:00,8,13.6,13.6,13.6,0.0,1
207,no,19-Jan-2005 06:00,0,13.4,13.8,13.6,0.2,1
207,no,19-Jan-2005 06:00,4,13.6,13.6,13.6,0.0,1
207,no,19-Jan-2005 06:00,176,13.6,13.8,13.7,0.1,1
207,no,19-Jan-2005 06:00,216,13.0,13.4,13.2,0.2,1
207,no,19-Jan-2005 06:00,316,12.4,12.4,12.4,0.0,1
207,no,19-Jan-2005 06:00,420,12.0,12.0,12.0,0.0,1
207,no,19-Jan-2005 06:00,456,11.8,12.0,11.9,0.1,1
207,no,19-Jan-2005 06:00,536,11.4,11.6,11.5,0.1,1
208,no,19-Jan-2005 18:00,0,13.4,13.8,13.6,0.2,1
208,no,19-Jan-2005 18:00,4,13.4,13.6,13.5,0.1,1
208,no,19-Jan-2005 18:00,60,13.6,13.6,13.6,0.0,1
208,no,19-Jan-2005 18:00,92,13.6,13.8,13.7,0.1,1
208,no,19-Jan-2005 18:00,124,13.6,13.6,13.6,0.0,1
208,no,19-Jan-2005 18:00,172,13.6,13.8,13.7,0.1,1
208,no,19-Jan-2005 18:00,188,13.6,13.8,13.7,0.1,1
208,no,19-Jan-2005 18:00,224,13.4,13.4,13.4,0.0,1
209,no,20-Jan-2005 06:00,0,13.6,13.8,13.7,0.1,1
209,no,20-Jan-2005 06:00,4,13.6,13.6,13.6,0.0,1
209,no,20-Jan-2005 06:00,164,13.6,13.6,13.6,0.0,1
209,no,20-Jan-2005 06:00,184,13.4,13.6,13.5,0.1,1
209,no,20-Jan-2005 06:00,292,12.6,12.6,12.6,0.0,1
209,no,20-Jan-2005 06:00,336,12.4,12.4,12.4,0.0,1
209,no,20-Jan-2005 06:00,460,11.8,12.0,11.9,0.1,1
209,no,20-Jan-2005 06:00,508,11.6,11.8,11.7,0.1,1
210,no,20-Jan-2005 18:00,0,13.4,13.6,13.5,0.1,1
210,no,20-Jan-2005 18:00,44,13.6,13.6,13.6,0.0,1
210,no,20-Jan-2005 18:00,68,13.6,13.6,13.6,0.0,1
210,no,20-Jan-2005 18:00,100,13.6,13.6,13.6,0.0,1
210,no,20-Jan-2005 18:00,136,13.4,13.8,13.6,0.2,1
210,no,20-Jan-2005 18:00,160,13.6,13.8,13.7,0.1,1
210,no,20-Jan-2005 18:00,172,13.6,13.8,13.7,0.1,1
210,no,20-Jan-2005 18:00,212,13.4,13.6,13.5,0.1,1
211,no,21-Jan-2005 06:00,0,13.0,13.4,13.2,0.2,1
211,no,21-Jan-2005 06:00,4,13.0,13.4,13.2,0.2,1
211,no,21-Jan-2005 06:00,120,13.0,13.4,13.2,0.2,1
211,no,21-Jan-2005 06:00,208,13.0,13.0,13.0,0.0,1
211,no,21-Jan-2005 06:00,264,12.6,12.8,12.7,0.1,1
211,no,21-Jan-2005 06:00,388,11.6,12.0,11.8,0.2,1
211,no,21-Jan-2005 06:00,440,11.4,11.6,11.5,0.1,1
211,no,21-Jan-2005 06:00,524,11.0,11.2,11.1,0.1,1
212,no,21-Jan-2005 18:00,0,13.0,13.6,13.3,0.3,1
212,no,21-Jan-2005 18:00,4,13.2,13.6,13.4,0.2,1
212,no,21-Jan-2005 18:00,48,13.2,13.4,13.3,0.1,1
212,no,21-Jan-2005 18:00,76,13.4,13.4,13.4,0.0,1
212,no,21-Jan-2005 18:00,136,13.2,13.4,13.3,0.1,1
212,no,21-Jan-2005 18:00,164,13.2,13.4,13.3,0.1,1
212,no,21-Jan-2005 18:00,172,13.2,13.4,13.3,0.1,1
212,no,21-Jan-2005 18:00,212,13.2,13.2,13.2,0.0,1
213,no,22-Jan-2005 06:00,0,12.4,13.6,13.0,0.6,1
213,no,22-Jan-2005 06:00,4,12.4,13.4,12.9,0.5,1
213,no,22-Jan-2005 06:00,72,12.4,13.2,12.8,0.4,1
213,no,22-Jan-2005 06:00,96,12.4,12.4,12.4,0.0,1
213,no,22-Jan-2005 06:00,128,13.2,13.2,13.2,0.0,1
213,no,22-Jan-2005 06:00,172,13.2,13.2,13.2,0.0,1
213,no,22-Jan-2005 06:00,196,13.2,13.2,13.2,0.0,1
213,no,22-Jan-2005 06:00,244,13.2,13.2,13.2,0.0,1
214,no,22-Jan-2005 18:00,0,12.4,12.8,12.6,0.2,1
214,no,22-Jan-2005 18:00,4,12.4,12.8,12.6,0.2,1
214,no,22-Jan-2005 18:00,12,12.6,12.6,12.6,0.0,1
214,no,22-Jan-2005 18:00,16,12.6,12.6,12.6,0.0,1
214,no,22-Jan-2005 18:00,28,12.6,12.6,12.6,0.0,1
214,no,22-Jan-2005 18:00,32,12.6,12.6,12.6,0.0,1
214,no,22-Jan-2005 18:00,36,12.6,12.6,12.6,0.0,1
214,no,22-Jan-2005 18:00,44,12.6,12.6,12.6,0.0,1
215,no,23-Jan-2005 06:00,0,12.4,12.8,12.6,0.2,1
215,no,23-Jan-2005 06:00,4,12.6,12.8,12.7,0.1,1
215,no,23-Jan-2005 06:00,32,12.6,12.8,12.7,0.1,1
215,no,23-Jan-2005 06:00,52,12.6,12.8,12.7,0.1,1
215,no,23-Jan-2005 06:00,60,12.6,12.8,12.7,0.1,1
215,no,23-Jan-2005 06:00,72,12.6,12.6,12.6,0.0,1
215,no,23-Jan-2005 06:00,88,12.6,12.6,12.6,0.0,1
215,no,23-Jan-2005 06:00,108,12.8,12.8,12.8,0.0,1
216,no,23-Jan-2005 18:00,0,12.2,12.6,12.4,0.2,1
216,no,23-Jan-2005 18:00,56,12.2,12.6,12.4,0.2,1
216,no,23-Jan-2005 18:00,72,12.2,12.6,12.4,0.2,1
216,no,23-Jan-2005 18:00,124,12.2,12.6,12.4,0.2,1
216,no,23-Jan-2005 18:00,184,12.2,12.6,12.4,0.2,1
216,no,23-Jan-2005 18:00,256,12.2,12.2,12.2,0.0,1
216,no,23-Jan-2005 18:00,312,12.2,12.2,12.2,0.0,1
216,no,23-Jan-2005 18:00,328,12.0,12.0,12.0,0.0,1
217,no,24-Jan-2005 06:00,0,12.2,12.2,12.2,0.0,1
217,no,24-Jan-2005 06:00,4,12.2,12.2,12.2,0.0,1
217,no,24-Jan-2005 06:00,112,12.2,12.2,12.2,0.0,1
217,no,24-Jan-2005 06:00,220,12.2,12.2,12.2,0.0,1
217,no,24-Jan-2005 06:00,280,12.0,12.2,12.1,0.1,1
217,no,24-Jan-2005 06:00,316,11.8,12.2,12.0,0.2,1
217,no,24-Jan-2005 06:00,416,11.6,11.8,11.7,0.1,1
217,no,24-Jan-2005 06:00,444,11.6,11.6,11.6,0.0,1
218,no,24-Jan-2005 18:00,0,12.2,12.4,12.3,0.1,1
218,no,24-Jan-2005 18:00,4,12.2,12.4,12.3,0.1,1
218,no,24-Jan-2005 18:00,60,12.2,12.4,12.3,0.1,1
218,no,24-Jan-2005 18:00,68,12.2,12.4,12.3,0.1,1
218,no,24-Jan-2005 18:00,88,12.2,12.4,12.3,0.1,1
218,no,24-Jan-2005 18:00,116,12.2,12.4,12.3,0.1,1
218,no,24-Jan-2005 18:00,144,12.2,12.2,12.2,0.0,1
218,no,24-Jan-2005 18:00,168,12.2,12.4,12.3,0.1,1
219,no,25-Jan-2005 06:00,0,12.0,12.2,12.1,0.1,1
219,no,25-Jan-2005 06:00,4,12.0,12.2,12.1,0.1,1
219,no,25-Jan-2005 06:00,148,12.0,12.2,12.1,0.1,1
219,no,25-Jan-2005 06:00,220,12.0,12.0,12.0,0.0,1
219,no,25-Jan-2005 06:00,304,12.0,12.0,12.0,0.0,1
219,no,25-Jan-2005 06:00,380,11.6,12.0,11.8,0.2,1
219,no,25-Jan-2005 06:00,416,11.4,12.0,11.7,0.3,1
219,no,25-Jan-2005 06:00,524,11.2,11.4,11.3,0.1,1
220,no,25-Jan-2005 18:00,0,12.2,12.4,12.3,0.1,1
220,no,25-Jan-2005 18:00,4,12.2,12.4,12.3,0.1,1
220,no,25-Jan-2005 18:00,40,12.2,12.4,12.3,0.1,1
220,no,25-Jan-2005 18:00,68,12.2,12.4,12.3,0.1,1
220,no,25-Jan-2005 18:00,72,12.2,12.4,12.3,0.1,1
220,no,25-Jan-2005 18:00,92,12.2,12.4,12.3,0.1,1
220,no,25-Jan-2005 18:00,112,12.2,12.4,12.3,0.1,1
220,no,25-Jan-2005 18:00,140,12.2,12.4,12.3,0.1,1
221,no,26-Jan-2005 06:00,0,12.0,12.2,12.1,0.1,1
221,no,26-Jan-2005 06:00,4,12.0,12.2,12.1,0.1,1
221,no,26-Jan-2005 06:00,108,12.2,12.2,12.2,0.0,1
221,no,26-Jan-2005 06:00,144,12.2,12.2,12.2,0.0,1
221,no,26-Jan-2005 06:00,228,12.0,12.2,12.1,0.1,1
221,no,26-Jan-2005 06:00,260,12.0,12.2,12.1,0.1,1
221,no,26-Jan-2005 06:00,280,12.0,12.2,12.1,0.1,1
221,no,26-Jan-2005 06:00,356,11.8,12.0,11.9,0.1,1
222,no,26-Jan-2005 18:00,0,12.0,12.2,12.1,0.1,1
222,no,26-Jan-2005 18:00,4,12.0,12.2,12.1,0.1,1
222,no,26-Jan-2005 18:00,64,11.8,12.0,11.9,0.1,1
222,no,26-Jan-2005 18:00,68,11.8,12.0,11.9,0.1,1
222,no,26-Jan-2005 18:00,96,11.8,12.0,11.9,0.1,1
222,no,26-Jan-2005 18:00,120,11.8,12.0,11.9,0.1,1
222,no,26-Jan-2005 18:00,156,11.8,12.0,11.9,0.1,1
222,no,26-Jan-2005 18:00,184,11.8,12.0,11.9,0.1,1
223,no,27-Jan-2005 06:00,0,11.8,12.0,11.9,0.1,1
223,no,27-Jan-2005 06:00,4,12.0,12.0,12.0,0.0,1
223,no,27-Jan-2005 06:00,152,12.0,12.0,12.0,0.0,1
223,no,27-Jan-2005 06:00,320,12.0,12.0,12.0,0.0,1
223,no,27-Jan-2005 06:00,400,11.4,11.8,11.6,0.2,1
223,no,27-Jan-2005 06:00,456,11.4,11.4,11.4,0.0,1
